brand,vehiclemodel,manufacturingyear,type,rating,color,duty,fuel,cylindercount,type_of_gear,capacity,turbo,odometer,airbags,price
chevrolet,captiva,2007.0,jeep,2.0,metallic,1282.0,diesel,4.0,auto,2,no,76113.0,4.0,6429.0
toyota,tundra,2014.0,jeep,0.0,other,2018.0,gas,8.0,auto,5.7,no,128000.0,12.0,1568.0
nissan,tiida,2005.0,hatchback,6.0,other,761.0,gas,4.0,auto,1.5,no,158000.0,2.0,8938.0
ssangyong,rexton,2011.0,jeep,4.0,metallic,1099.0,diesel,4.0,auto,0,no,181385.0,4.0,19416.0
honda,fit,2014.0,hatchback,1.0,metallic,3644.0,hybrid,4.0,auto,1.3,no,154000.0,4.0,11133.0
honda,fit,2015.0,hatchback,1.0,pearl white,308.0,hybrid,4.0,auto,1.5,no,98937.0,4.0,12548.0
bmw,535,2012.0,sedan,4.0,sapphire blue,919.0,gas,6.0,auto,3,no,129834.0,12.0,1646.0
toyota,aqua,2012.0,sedan,1.0,other,1268.0,hybrid,4.0,auto,1.5,no,121000.0,2.0,9408.0
toyota,prius.,2010.0,sedan,5.0,metallic,684.0,hybrid,4.0,auto,1.8,no,243200.0,6.0,14113.0
mercedes-benz,ml 270,2001.0,jeep,3.0,other,2065.0,diesel,5.0,auto,2.7,yes,294000.0,6.0,11604.0
hyundai,santa fe,2016.0,jeep,4.0,charcoal,1672.0,diesel,4.0,auto,0,no,134761.0,4.0,49751.0
hyundai,sonata,2016.0,sedan,1.0,tangerine,891.0,gas,0.0,auto,2,no,478.0,4.0,13172.0
hyundai,sonata,2009.0,sedan,3.0,tangerine,765.0,gas,4.0,auto,2,no,386257.0,4.0,9722.0
volkswagen,passat,2007.0,sedan,3.0,emerald green,1615.0,gas,4.0,auto,2.0,yes,222500.0,8.0,10036.0
nissan,murano.,2011.0,jeep,2.0,other,1018.0,gas,5.0,auto,3,no,265000.0,10.0,14113.0
nissan,tiida,2006.0,hatchback,6.0,metallic,761.0,gas,4.0,auto,1.5,no,134000.0,4.0,7683.0
mercedes-benz,e 350.,2011.0,sedan,0.0,other,1172.0,diesel,6.0,auto,3.5,no,119379.0,12.0,16621.0
toyota,camry.,2013.0,sedan,1.0,jet black,779.0,hybrid,4.0,auto,0,no,190549.0,12.0,5018.0
volkswagen,jetta.,2004.0,sedan,1.0,charcoal,739.0,diesel,4.0,manual,1.9,yes,127000.0,6.0,9095.0
volkswagen,jetta,2013.0,sedan,0.0,jet black,1650.0,gas,14.0,auto,1.8,yes,32000.0,12.0,25716.0
audi,a4,2014.0,sedan,2.0,other,640.0,gas,4.0,auto,2,no,157584.0,0.0,4234.0
chevrolet,cruze,2016.0,sedan,1.0,other,650.0,gas,4.0,auto,1.4,yes,29000.0,12.0,25089.0
toyota,prius c,2013.0,hatchback,1.0,sky blue,10502.0,gas,0.0,auto,1.5,no,65.0,10.0,18817.0
honda,fit,2014.0,hatchback,4.0,metallic,8734.0,hybrid,4.0,auto,1.5,no,70000.0,2.0,12231.0
hyundai,sonata.,2015.0,sedan,3.0,other,765.0,hybrid,4.0,auto,2,no,536212.0,4.0,12544.0
kia,sportage,2007.0,jeep,3.0,metallic,1288.0,gas,4.0,auto,2,no,51264.0,4.0,5645.0
toyota,camry,2018.0,sedan,1.0,pearl white,609.0,hybrid,14.0,auto,2.5,no,35058.0,12.0,18817.0
nissan,march,2012.0,hatchback,2.0,ruby red,1032.0,gas,14.0,auto,1.2,no,60936.0,2.0,6895.0
bmw,335,2010.0,sedan,2.0,metallic,919.0,gas,16.0,auto,2.5,no,126000.0,6.0,7683.0
bmw,530,2006.0,sedan,4.0,other,1822.0,gas,6.0,auto,0,no,233000.0,0.0,17876.0
land rover,discovery.,1997.0,jeep,4.0,jet black,1273.0,diesel,6.0,auto,2.5,yes,423232.0,10.0,7213.0
hyundai,genesis,2010.0,coupe,6.0,jet black,836.0,gas,4.0,auto,2,no,133225.0,4.0,9408.0
volkswagen,touareg,2006.0,jeep,3.0,jet black,919.0,gas,6.0,auto,3.6,no,155214.0,12.0,17249.0
toyota,camry,2018.0,sedan,3.0,jet black,609.0,hybrid,4.0,auto,0,no,127515.0,12.0,9722.0
infiniti,fx35,2003.0,jeep,0.0,gold,6391.0,gas,4.0,auto,3.5,no,203000.0,6.0,16621.0
mercedes-benz,e 220,1997.0,sedan,3.0,jet black,1408.0,diesel,4.0,manual,2.2,yes,287458.0,8.0,19757.0
hyundai,elantra.,2007.0,sedan,2.0,metallic,1047.0,gas,4.0,auto,1.6,no,139000.0,4.0,11368.0
subaru,xv,2014.0,jeep,2.0,tangerine,2372.0,gas,4.0,auto,0,no,180000.0,12.0,19757.0
ssangyong,rexton,2009.0,jeep,5.0,metallic,8727.0,diesel,4.0,auto,2.7,no,77016.0,4.0,9063.0
toyota,camry,2012.0,sedan,4.0,other,609.0,hybrid,4.0,auto,2.5,no,35058.0,12.0,18817.0
mitsubishi,outlander,2012.0,jeep,5.0,other,1079.0,gas,4.0,auto,2,no,106000.0,8.0,22580.0
toyota,prius,2008.0,hatchback,1.0,other,308.0,hybrid,4.0,auto,1.8,no,106000.0,0.0,18801.0
hyundai,h1,2016.0,universal,4.0,metallic,1091.0,diesel,4.0,auto,2.5,no,182541.0,4.0,36231.0
mercedes-benz,ml 350,2011.0,jeep,7.0,metallic,3650.0,diesel,6.0,auto,3,no,275862.0,12.0,9879.0
hyundai,sonata,2015.0,sedan,2.0,tangerine,765.0,gas,14.0,auto,2,no,362818.0,4.0,9722.0
other,camry sport,2012.0,sedan,6.0,crimson,781.0,gas,4.0,auto,2.5,no,95000.0,9.0,24462.0
lexus,ct 200h.,2012.0,hatchback,2.0,other,586.0,hybrid,14.0,auto,1.8,no,208000.0,12.0,21953.0
hyundai,sonata,2015.0,sedan,2.0,metallic,765.0,gas,4.0,auto,2,no,283895.0,4.0,15367.0
toyota,prius,2010.0,hatchback,2.0,charcoal,1622.0,hybrid,14.0,auto,1.8,no,19000.0,6.0,17562.0
hyundai,h1,2014.0,minivan,2.0,charcoal,777.0,diesel,4.0,auto,2.5,no,32000.0,4.0,35570.0
toyota,rav 4,2016.0,jeep,0.0,jet black,1091.0,gas,14.0,auto,2.5,no,60800.0,12.0,45473.0
toyota,aqua,2007.0,sedan,3.0,metallic,1267.0,hybrid,4.0,auto,1.5,no,970000.0,2.0,10349.0
mercedes-benz,s 550.,2007.0,sedan,0.0,jet black,1363.0,gas,8.0,auto,5.5,no,225000.0,12.0,35124.0
ssangyong,korando,2012.0,jeep,3.0,metallic,642.0,diesel,4.0,auto,2,no,87865.0,4.0,22843.0
lexus,rx 350,2010.0,jeep,0.0,jet black,1273.0,gas,6.0,auto,3.5,no,71939.0,12.0,3293.0
volkswagen,jetta.,2012.0,sedan,0.0,metallic,753.0,gas,5.0,auto,2.5,no,120800.0,6.0,19757.0
hyundai,elantra sport limited,2013.0,sedan,1.0,charcoal,585.0,gas,4.0,auto,1.8,no,117920.0,12.0,17876.0
toyota,highlander,2010.0,sedan,2.0,emerald green,1324.0,hybrid,6.0,auto,3.3,no,226198.0,12.0,1725.0
mercedes-benz,e 350,2014.0,sedan,2.0,charcoal,1053.0,gas,6.0,auto,0,no,146395.0,12.0,1882.0
volkswagen,vento,1993.0,sedan,5.0,other,1688.0,gas,0.0,auto,1.8,no,245.0,2.0,3136.0
chevrolet,cruze,2005.0,sedan,2.0,other,521.0,gas,4.0,auto,0,no,131000.0,10.0,6899.0
hyundai,sonata,2015.0,sedan,3.0,metallic,639.0,gas,4.0,auto,2,no,352050.0,4.0,11604.0
hyundai,tucson,2010.0,jeep,2.0,charcoal,836.0,diesel,4.0,auto,2,no,173169.0,4.0,17923.0
mini,cooper,2006.0,hatchback,2.0,pearl white,528.0,gas,4.0,auto,1.6,no,180000.0,8.0,14113.0
toyota,prius.,2015.0,hatchback,6.0,pearl white,697.0,gas,14.0,auto,1.8,no,98483.0,8.0,19130.0
opel,vectra,2000.0,sedan,1.0,other,1596.0,gas,4.0,manual,2,no,203000.0,4.0,10663.0
volkswagen,tiguan,2018.0,sedan,6.0,jet black,1079.0,gas,4.0,auto,2,no,70098.0,12.0,9565.0
ford,fusion,2015.0,sedan,0.0,jet black,765.0,gas,4.0,auto,2,no,71454.0,0.0,16935.0
mazda,demio,2002.0,hatchback,3.0,other,2958.0,gas,0.0,auto,1.5,no,1.0,4.0,5959.0
hyundai,h1,2011.0,minivan,2.0,pearl white,862.0,diesel,4.0,auto,2.5,no,45566.0,4.0,20488.0
ford,escape,2008.0,jeep,1.0,sapphire blue,9711.0,hybrid,4.0,auto,0.4,no,349288.0,0.0,1333.0
bmw,318,2001.0,sedan,1.0,metallic,1529.0,gas,4.0,manual,1.9,no,159344.0,6.0,8781.0
subaru,legacy,2005.0,universal,0.0,pearl white,2799.0,gas,4.0,auto,2.0,yes,234082.0,4.0,4077.0
ford,transit,1996.0,microbus,3.0,pearl white,3175.0,diesel,4.0,manual,2.5,no,210000.0,2.0,13799.0
vaz,2107,2005.0,sedan,0.0,pearl white,556.0,gas,4.0,manual,1.7,no,125000.0,0.0,4400.0
audi,q5,2016.0,jeep,3.0,jet black,891.0,gas,4.0,auto,2,no,67133.0,0.0,47042.0
toyota,aqua.,2013.0,hatchback,1.0,pearl white,1267.0,hybrid,0.0,auto,1.5,no,129.0,4.0,10349.0
ford,fusion,2011.0,sedan,5.0,metallic,862.0,hybrid,0.0,auto,0,no,49.0,0.0,12544.0
toyota,aqua,2012.0,hatchback,3.0,pearl white,502.0,gas,4.0,auto,1.5,no,133682.0,4.0,11177.0
mercedes-benz,gle 350,2018.0,jeep,2.0,other,1823.0,gas,6.0,auto,3.5,no,9765.0,12.0,29793.0
toyota,prius,2012.0,sedan,6.0,jet black,586.0,hybrid,4.0,auto,1.8,no,430278.0,12.0,2195.0
toyota,vitz rs,2005.0,hatchback,2.0,other,1667.0,gas,4.0,auto,1.5,no,191558.0,2.0,7840.0
opel,vectra,1996.0,sedan,1.0,gold,1596.0,gas,4.0,manual,1.8,no,319000.0,2.0,4861.0
audi,a6,2005.0,sedan,3.0,other,4489.0,gas,6.0,auto,3.2,no,256000.0,8.0,12231.0
mercedes-benz,e 350,2010.0,sedan,2.0,other,1018.0,diesel,6.0,auto,3.0,yes,160000.0,10.0,26030.0
honda,insight lx,2011.0,hatchback,3.0,sapphire blue,2053.0,gas,4.0,auto,1.3,no,198000.0,6.0,13172.0
hyundai,elantra,2011.0,sedan,4.0,metallic,1460.0,gas,4.0,auto,1.6,no,89323.0,4.0,18531.0
nissan,juke,2012.0,jeep,0.0,crimson,531.0,gas,4.0,auto,1.6,no,173576.0,0.0,3763.0
hyundai,elantra.,2012.0,sedan,1.0,other,586.0,gas,4.0,auto,1.8,no,85800.0,6.0,15681.0
hyundai,elantra,2018.0,sedan,3.0,crimson,880.0,gas,0.0,auto,1.6,no,52.0,4.0,31581.0
mercedes-benz,b 170,2001.0,hatchback,1.0,other,2065.0,gas,4.0,auto,1.7,no,160000.0,12.0,13485.0
ford,transit,1996.0,microbus,4.0,other,3175.0,diesel,4.0,manual,2.5,no,335000.0,0.0,10349.0
hyundai,elantra,2011.0,sedan,0.0,pearl white,531.0,gas,4.0,auto,1.6,no,115444.0,4.0,18384.0
hyundai,santa fe,2010.0,jeep,2.0,pearl white,864.0,diesel,4.0,auto,2,no,132000.0,4.0,25810.0
toyota,camry,2013.0,sedan,2.0,jet black,779.0,hybrid,4.0,auto,2.5,no,190549.0,12.0,5018.0
toyota,camry hybrid,2009.0,sedan,2.0,other,456.0,hybrid,4.0,auto,2.5,no,193000.0,12.0,27911.0
subaru,outback,1997.0,jeep,3.0,sapphire blue,1952.0,gas,6.0,auto,2.5,no,1000.0,6.0,3000.0
mercedes-benz,vito,2007.0,minivan,2.0,pearl white,833.0,diesel,4.0,manual,2.2,yes,0.0,4.0,14113.0
toyota,highlander,2009.0,jeep,4.0,emerald green,1537.0,hybrid,16.0,auto,3.3,no,251278.0,12.0,7997.0
kia,picanto.,2016.0,sedan,2.0,metallic,488.0,gas,4.0,auto,0,no,50131.0,4.0,6269.0
toyota,highlander,2010.0,jeep,1.0,pearl white,1324.0,hybrid,6.0,auto,3.3,no,264877.0,12.0,5645.0
hyundai,santa fe,2015.0,jeep,0.0,charcoal,833.0,diesel,4.0,auto,2.2,no,150000.0,4.0,33908.0
mercedes-benz,e 350,2011.0,sedan,2.0,metallic,1172.0,diesel,6.0,auto,3.5,no,119379.0,12.0,16621.0
kia,optima,2014.0,sedan,4.0,other,382.0,hybrid,4.0,auto,0,no,88000.0,10.0,11133.0
ford,c-max.,2013.0,hatchback,1.0,charcoal,5153.0,hybrid,4.0,auto,2,no,161000.0,12.0,17249.0
honda,fit,2006.0,hatchback,4.0,other,2447.0,gas,2.0,auto,1.3,no,191000.0,2.0,8154.0
lexus,hs 250h,2010.0,sedan,3.0,charcoal,986.0,gas,4.0,auto,2.5,no,79000.0,8.0,23207.0
lexus,rx 450,2006.0,jeep,1.0,jet black,1058.0,hybrid,6.0,auto,3.5,no,236016.0,12.0,30107.0
honda,fit.,2014.0,hatchback,6.0,pearl white,247.0,hybrid,4.0,auto,1.3,no,102082.0,4.0,13702.0
daewoo,lacetti,2009.0,sedan,1.0,metallic,790.0,gas,4.0,auto,1.6,no,45258.0,4.0,5811.0
ford,focus.,2013.0,sedan,6.0,lemon yellow,640.0,gas,4.0,manual,2.0,yes,53000.0,8.0,26971.0
mercedes-benz,vito,2004.0,microbus,3.0,other,925.0,diesel,4.0,manual,2.2,no,400000.0,4.0,20385.0
volkswagen,jetta.,2017.0,sedan,2.0,pearl white,738.0,gas,4.0,auto,1.4,yes,99302.0,6.0,18817.0
mitsubishi,pajero,2010.0,jeep,1.0,sky blue,862.0,gas,6.0,auto,3.8,no,70000.0,2.0,36065.0
nissan,x-trail,2004.0,jeep,5.0,other,1787.0,gas,4.0,auto,0,no,190000.0,4.0,10663.0
mini,countryman s,2014.0,other,3.0,other,528.0,gas,4.0,auto,1.6,yes,53440.0,12.0,43278.0
toyota,camry se,2014.0,sedan,4.0,pearl white,777.0,gas,4.0,auto,2.5,no,108000.0,10.0,22580.0
mercedes-benz,gla 250,2015.0,jeep,3.0,other,765.0,gas,4.0,auto,0,no,99542.0,0.0,11133.0
hyundai,sonata.,2016.0,sedan,3.0,other,431.0,hybrid,0.0,auto,0,no,251.0,4.0,16308.0
opel,vectra,1999.0,sedan,2.0,sapphire blue,1596.0,gas,4.0,manual,2,no,0.0,4.0,4704.0
volkswagen,golf,2012.0,hatchback,0.0,charcoal,642.0,diesel,4.0,manual,0,no,0.0,12.0,17876.0
hyundai,elantra.,2013.0,sedan,0.0,charcoal,583.0,gas,0.0,auto,1.6,no,133.0,4.0,19679.0
hyundai,h1,2014.0,minivan,0.0,metallic,1024.0,diesel,4.0,auto,2.5,no,65283.0,4.0,12544.0
toyota,prius,2003.0,sedan,2.0,charcoal,9122.0,hybrid,4.0,auto,0,no,316800.0,12.0,13485.0
mercedes-benz,311,1998.0,goods wagon,3.0,other,2065.0,diesel,0.0,auto,2.8,yes,0.0,12.0,15994.0
lexus,gx 470.,2013.0,jeep,4.0,jet black,1360.0,gas,8.0,auto,0,no,202651.0,0.0,6272.0
toyota,prius v,2006.0,universal,1.0,other,586.0,hybrid,4.0,auto,1.8,no,198000.0,8.0,21639.0
toyota,rav 4.,2016.0,jeep,3.0,jet black,1091.0,gas,4.0,auto,2.5,no,95762.0,12.0,7997.0
mercedes-benz,vito.,1999.0,minivan,3.0,sand,1832.0,diesel,6.0,auto,0,no,287000.0,12.0,45473.0
hyundai,elantra.,2007.0,sedan,4.0,metallic,1047.0,gas,4.0,auto,1.6,no,151382.0,4.0,11368.0
dodge,caliber,2005.0,hatchback,3.0,other,707.0,gas,4.0,auto,2,no,110000.0,6.0,14740.0
honda,fit.,2013.0,sedan,0.0,other,447.0,hybrid,4.0,auto,1.5,no,160000.0,4.0,14113.0
hyundai,santa fe,2020.0,sedan,0.0,pearl white,1273.0,gas,4.0,auto,2.4,no,15149.0,12.0,16308.0
nissan,tiida,2006.0,hatchback,0.0,other,761.0,gas,4.0,auto,1.5,no,200000.0,6.0,7370.0
mercedes-benz,gle 350,2017.0,jeep,0.0,pearl white,1481.0,gas,6.0,auto,3,no,51824.0,12.0,37320.0
mitsubishi,outlander,2015.0,jeep,1.0,pearl white,900.0,gas,14.0,auto,2.4,no,64467.0,8.0,25559.0
mercedes-benz,e 550,2008.0,sedan,3.0,jet black,2858.0,gas,0.0,auto,5.5,no,162.0,12.0,26657.0
vaz,2121 (niva),1993.0,jeep,5.0,pearl white,556.0,gas,4.0,manual,1.6,no,120000.0,0.0,6272.0
mercedes-benz,c 320,2002.0,sedan,0.0,other,2065.0,gas,0.0,auto,3.2,no,187.0,0.0,11000.0
toyota,aqua,2013.0,hatchback,3.0,metallic,884.0,hybrid,4.0,auto,1.5,no,186000.0,0.0,15053.0
chevrolet,captiva,2015.0,jeep,1.0,pearl white,765.0,diesel,4.0,auto,2,no,88392.0,4.0,37062.0
ssangyong,korando,2011.0,jeep,3.0,metallic,10707.0,diesel,4.0,auto,2,no,128171.0,4.0,20266.0
kia,optima,2013.0,sedan,2.0,jet black,642.0,gas,4.0,auto,2.0,yes,142400.0,11.0,21953.0
mercedes-benz,c 250,2014.0,sedan,0.0,charcoal,3528.0,gas,4.0,auto,1.8,yes,57980.0,8.0,29166.0
honda,fit,2010.0,hatchback,4.0,sapphire blue,1486.0,gas,4.0,auto,1.3,no,9200.0,2.0,7213.0
bmw,130,2009.0,coupe,2.0,jet black,1822.0,gas,6.0,auto,2.8,no,163000.0,6.0,13485.0
hyundai,elantra,2011.0,sedan,1.0,jet black,583.0,gas,4.0,auto,1.6,no,106616.0,4.0,20005.0
ssangyong,rexton,2013.0,jeep,3.0,other,640.0,diesel,4.0,auto,2,no,107141.0,4.0,32045.0
honda,fit,1999.0,hatchback,3.0,metallic,2447.0,gas,4.0,auto,1.3,no,117000.0,4.0,8154.0
volkswagen,jetta gli,2015.0,sedan,1.0,metallic,1547.0,gas,0.0,auto,2.0,yes,135.0,10.0,21326.0
mercedes-benz,e 350,2011.0,sedan,2.0,metallic,1172.0,diesel,6.0,auto,3.5,no,119379.0,12.0,16621.0
chevrolet,impala,2019.0,sedan,1.0,other,1869.0,gas,0.0,auto,3.6,no,18.0,12.0,3450.0
opel,astra g.,1998.0,hatchback,7.0,other,1596.0,gas,4.0,manual,1.6,no,555555.0,2.0,7000.0
lexus,rx 450,2004.0,jeep,2.0,jet black,1399.0,hybrid,0.0,auto,3.5,no,167.0,12.0,5018.0
hyundai,sonata,2011.0,sedan,5.0,charcoal,831.0,hybrid,4.0,auto,2.4,no,224349.0,0.0,3450.0
daihatsu,move,2012.0,hatchback,6.0,royal purple,638.0,gas,0.0,auto,0.7,no,71.0,4.0,5959.0
nissan,x-terra,2006.0,jeep,2.0,jet black,1787.0,gas,16.0,auto,4,no,159000.0,4.0,18503.0
toyota,prius v,2012.0,hatchback,4.0,sky blue,586.0,gas,4.0,auto,1.8,no,174000.0,8.0,18817.0
mazda,cx-5,2014.0,jeep,0.0,jet black,2958.0,gas,0.0,auto,2.5,no,94.0,12.0,34497.0
chevrolet,orlando,2016.0,jeep,2.0,pearl white,730.0,diesel,14.0,auto,1.6,no,66603.0,4.0,28423.0
hyundai,sonata,2016.0,sedan,1.0,other,2101.0,gas,4.0,auto,2,no,285486.0,4.0,15681.0
hyundai,sonata,2015.0,sedan,2.0,charcoal,751.0,gas,4.0,auto,2.4,no,104557.0,12.0,4077.0
mercedes-benz,vito,2006.0,minivan,3.0,charcoal,925.0,diesel,6.0,manual,2.2,yes,200000.0,3.0,18817.0
ssangyong,actyon,2011.0,jeep,4.0,pearl white,730.0,gas,4.0,auto,0,no,23379.0,4.0,42102.0
toyota,prius,2010.0,hatchback,5.0,pearl white,2188.0,hybrid,4.0,auto,1.8,no,49000.0,8.0,22000.0
hyundai,accent,2015.0,sedan,2.0,metallic,629.0,diesel,14.0,auto,1.6,no,43457.0,4.0,17038.0
ssangyong,rexton,2014.0,jeep,2.0,jet black,639.0,diesel,4.0,auto,2,no,108105.0,4.0,36219.0
mitsubishi,chariot,1993.0,minivan,6.0,pearl white,862.0,gas,4.0,auto,2.4,no,98000.0,4.0,6272.0
chevrolet,cruze,2007.0,sedan,0.0,sapphire blue,1405.0,gas,14.0,auto,1.8,no,145000.0,4.0,8467.0
mercedes-benz,c 240,2001.0,sedan,5.0,ruby red,2065.0,gas,6.0,auto,2.4,no,400000.0,6.0,8781.0
chevrolet,lacetti,2010.0,sedan,2.0,crimson,10687.0,gas,4.0,auto,1.6,no,111897.0,4.0,12281.0
toyota,vitz.,1999.0,hatchback,3.0,metallic,1236.0,gas,4.0,auto,1,no,200000.0,4.0,8154.0
toyota,highlander.,2009.0,jeep,1.0,sapphire blue,1537.0,hybrid,0.0,auto,3.3,no,420.0,12.0,12074.0
toyota,rav 4.,2007.0,jeep,5.0,charcoal,779.0,gas,14.0,auto,2.5,no,155672.0,12.0,13485.0
chevrolet,cruze,2011.0,sedan,2.0,other,645.0,gas,4.0,auto,1.8,no,28000.0,12.0,9408.0
chevrolet,lacetti,2009.0,sedan,4.0,metallic,790.0,gas,4.0,auto,1.6,no,159634.0,4.0,4180.0
mini,countryman,2011.0,jeep,2.0,crimson,528.0,gas,4.0,manual,1.6,yes,184000.0,12.0,25716.0
kia,rio,2013.0,jeep,0.0,jet black,880.0,gas,0.0,auto,1.6,no,65.0,12.0,1646.0
toyota,vitz.,2005.0,hatchback,5.0,metallic,1236.0,gas,14.0,auto,1.3,no,190000.0,8.0,8151.0
toyota,4runner,2003.0,jeep,5.0,jet black,1667.0,gas,6.0,auto,4.7,no,146000.0,6.0,21500.0
audi,a7,2005.0,hatchback,5.0,pearl white,3564.0,gas,0.0,auto,3.0,yes,0.0,8.0,25089.0
toyota,prius c,2012.0,sedan,0.0,jet black,503.0,hybrid,4.0,auto,1.5,no,100000.0,12.0,11290.0
toyota,prius,2010.0,hatchback,3.0,other,1622.0,hybrid,4.0,auto,1.5,no,142000.0,4.0,15053.0
chevrolet,orlando,2012.0,jeep,3.0,charcoal,595.0,diesel,4.0,auto,0,no,163000.0,4.0,20005.0
honda,fit,2012.0,universal,1.0,charcoal,1111.0,hybrid,4.0,auto,1.3,no,98000.0,0.0,9000.0
daewoo,lacetti,2010.0,sedan,3.0,other,761.0,gas,4.0,auto,1.8,no,71479.0,4.0,6743.0
ford,focus.,2017.0,sedan,4.0,other,687.0,gas,4.0,auto,1.5,yes,2700.0,6.0,24775.0
ssangyong,actyon,2011.0,sedan,3.0,metallic,707.0,diesel,4.0,auto,2,no,194314.0,4.0,16160.0
nissan,skyline,2001.0,sedan,0.0,metallic,1787.0,gas,6.0,auto,2.5,no,165000.0,2.0,6115.0
fiat,500 sport,2011.0,hatchback,2.0,other,475.0,gas,4.0,auto,1.4,no,180800.0,6.0,13956.0
toyota,prius,2015.0,jeep,3.0,other,353.0,hybrid,4.0,auto,0,no,104795.0,12.0,2038.0
volkswagen,caddy,2008.0,goods wagon,4.0,sapphire blue,1547.0,diesel,0.0,manual,2,no,218.0,4.0,13485.0
nissan,x-terra.,2002.0,jeep,4.0,other,1787.0,gas,6.0,auto,0,no,22000.0,8.0,5018.0
toyota,prius,2012.0,hatchback,2.0,charcoal,586.0,hybrid,4.0,auto,1.8,no,160000.0,16.0,18503.0
chevrolet,volt,2013.0,hatchback,3.0,crimson,474.0,hybrid,4.0,auto,0,no,102000.0,12.0,23521.0
ford,transit,2014.0,microbus,1.0,pearl white,694.0,diesel,4.0,manual,2.2,yes,142256.0,2.0,36065.0
kia,optima,2012.0,sedan,2.0,charcoal,2382.0,hybrid,14.0,auto,2.4,no,126994.0,12.0,19757.0
chevrolet,cruze,2014.0,sedan,2.0,pearl white,1736.0,gas,0.0,auto,1.8,no,61.0,4.0,18519.0
daewoo,lacetti,2009.0,sedan,2.0,other,790.0,gas,4.0,auto,1.6,no,53613.0,4.0,5968.0
hyundai,santa fe,2006.0,jeep,0.0,jet black,697.0,diesel,14.0,auto,0,no,187274.0,4.0,25810.0
mercedes-benz,e 350,2009.0,sedan,2.0,jet black,1624.0,gas,8.0,auto,3.5,no,111111.0,0.0,21326.0
toyota,prius,2011.0,sedan,3.0,other,645.0,hybrid,6.0,auto,1.8,no,281600.0,8.0,13485.0
toyota,rav 4,2015.0,sedan,4.0,charcoal,934.0,gas,4.0,auto,2.5,no,74000.0,0.0,34497.0
infiniti,g37,2011.0,sedan,4.0,metallic,8766.0,gas,6.0,auto,3.7,no,158128.0,12.0,35752.0
kia,optima,2013.0,sedan,4.0,other,751.0,hybrid,4.0,auto,2.4,no,127200.0,12.0,21639.0
toyota,passo,2008.0,hatchback,5.0,other,1667.0,hybrid,3.0,auto,1,no,112000.0,4.0,6586.0
lexus,rx 450,2010.0,jeep,4.0,other,8601.0,hybrid,6.0,auto,3.5,no,167222.0,12.0,5018.0
hyundai,sonata.,2014.0,sedan,4.0,tangerine,639.0,gas,4.0,auto,2,no,583499.0,4.0,8467.0
toyota,camry,2014.0,sedan,4.0,other,10394.0,hybrid,4.0,auto,2.5,no,130000.0,12.0,9408.0
hyundai,tucson,2010.0,jeep,2.0,other,1530.0,diesel,4.0,auto,2,no,130001.0,4.0,20237.0
chevrolet,lacetti,2009.0,sedan,2.0,charcoal,9210.0,gas,4.0,auto,1.6,no,87250.0,4.0,11848.0
hyundai,elantra,2012.0,sedan,2.0,other,531.0,gas,4.0,auto,1.6,no,170713.0,4.0,14166.0
ssangyong,korando,2012.0,pickup,3.0,pearl white,642.0,diesel,4.0,auto,0,no,201897.0,4.0,21940.0
ssangyong,actyon,2010.0,jeep,0.0,jet black,836.0,diesel,4.0,auto,2,no,121899.0,4.0,20005.0
hyundai,sonata,2015.0,sedan,2.0,metallic,765.0,gas,4.0,auto,2,no,274844.0,4.0,10663.0
hyundai,elantra,2014.0,sedan,4.0,other,10584.0,gas,4.0,auto,1.8,no,120000.0,0.0,12544.0
hyundai,genesis,2010.0,coupe,1.0,pearl white,836.0,gas,0.0,auto,2,no,81.0,4.0,15825.0
bmw,318,2000.0,sedan,0.0,sapphire blue,1529.0,gas,4.0,manual,0,no,237000.0,6.0,13485.0
volkswagen,jetta,2006.0,sedan,0.0,metallic,781.0,gas,5.0,auto,2.5,no,120640.0,6.0,19757.0
hyundai,sonata.,2012.0,sedan,0.0,sapphire blue,753.0,gas,4.0,auto,2.4,no,180067.0,12.0,1490.0
hyundai,genesis.,2010.0,coupe,4.0,other,836.0,gas,4.0,auto,2,no,93238.0,4.0,15458.0
infiniti,fx45,1998.0,jeep,2.0,charcoal,6391.0,gas,6.0,auto,4.5,no,300000.0,6.0,10036.0
audi,q5,2014.0,jeep,3.0,charcoal,639.0,gas,4.0,auto,2.0,yes,71000.0,12.0,29166.0
mercedes-benz,c 240,2000.0,sedan,5.0,sapphire blue,2065.0,gas,6.0,auto,2.6,no,27000.0,4.0,9095.0
other,golf 4.,1999.0,other,0.0,pearl white,1632.0,gas,4.0,manual,1.6,no,180056.0,4.0,5645.0
hyundai,genesis.,2010.0,coupe,4.0,jet black,836.0,gas,4.0,auto,2,no,123187.0,4.0,16123.0
toyota,sienna,2013.0,minivan,2.0,charcoal,1055.0,gas,6.0,auto,3.5,no,144000.0,12.0,36065.0
volkswagen,passat,2014.0,sedan,3.0,charcoal,584.0,gas,4.0,auto,1.8,yes,197600.0,0.0,17249.0
mercedes-benz,e 300,2017.0,sedan,1.0,jet black,8983.0,gas,4.0,auto,2,no,50930.0,12.0,22580.0
ford,fusion.,2013.0,sedan,0.0,metallic,530.0,gas,4.0,auto,1.6,yes,201000.0,12.0,9722.0
